"3.2.5-u-l","https://www.w3.org/WAI/WCAG22/Understanding/change-on-request.html","3.2.5 Change on Request - Understanding (URL)"
"3.3.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/error-identification.html","3.3.1 Error Identification - Understanding (URL)"
"3.3.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/labels-or-instructions.html","3.3.2 Labels or Instructions - Understanding (URL)"
"3.3.3-u-l","https://www.w3.org/WAI/WCAG22/Understanding/error-suggestion.html","3.3.3 Error Suggestion - Understanding (URL)"
"3.3.4-u-l","https://www.w3.org/WAI/WCAG22/Understanding/error-prevention-legal-financial-data.html","3.3.4 Error Prevention (Legal, Financial, Data) - Understanding (URL)"
"3.3.5-u-l","https://www.w3.org/WAI/WCAG22/Understanding/help.html","3.3.5 Help - Understanding (URL)"
"3.3.6-u-l","https://www.w3.org/WAI/WCAG22/Understanding/error-prevention-all.html","3.3.6 Error Prevention (All) - Understanding (URL)"
"4.1.1-u-l","https://www.w3.org/WAI/WCAG22/Understanding/parsing.html","4.1.1 Parsing - Understanding (URL)"
"4.1.2-u-l","https://www.w3.org/WAI/WCAG22/Understanding/name-role-value.html","4.1.2 Name, Role, Value - Understanding (URL)"
"4.1.3-u-l","https://www.w3.org/WAI/WCAG21/Understanding/status-messages.html","4.1.3 Status Messages - Understanding (URL)"
