"!source-l","https://html.spec.whatwg.org/multipage/embedded-content.html#the-source-element","source (Link)"
"!span-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-span-element","span (Link)"
"!strong-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-strong-element","strong (Link)"
"!style-l","https://html.spec.whatwg.org/multipage/semantics.html#the-style-element","style (Link)"
"!summary-l","https://html.spec.whatwg.org/multipage/interactive-elements.html#the-summary-element","summary (Link)"
"!table-l","https://html.spec.whatwg.org/multipage/tables.html#the-table-element","table (Link)"
"!tbody-l","https://html.spec.whatwg.org/multipage/tables.html#the-tbody-element","tbody (Link)"
"!td-l","https://html.spec.whatwg.org/multipage/tables.html#the-td-element","td (Link)"
"!template-l","https://html.spec.whatwg.org/multipage/scripting.html#the-template-element","template (Link)"
"!textarea-l","https://html.spec.whatwg.org/multipage/form-elements.html#the-textarea-element","textarea (Link)"
"!tfoot-l","https://html.spec.whatwg.org/multipage/tables.html#the-tfoot-element","tfoot (Link)"
"!th-l","https://html.spec.whatwg.org/multipage/tables.html#the-th-element","th (Link)"
"!thead-l","https://html.spec.whatwg.org/multipage/tables.html#the-thead-element","thead (Link)"
"!time-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-time-element","time (Link)"
"!title-l","https://html.spec.whatwg.org/multipage/semantics.html#the-title-element","title (Link)"
"!tr-l","https://html.spec.whatwg.org/multipage/tables.html#the-tr-element","tr (Link)"
"!track-l","https://html.spec.whatwg.org/multipage/media.html#the-track-element","track (Link)"
"!u-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-u-element","u (Link)"
"!ul-l","https://html.spec.whatwg.org/multipage/grouping-content.html#the-ul-element","ul (Link)"
"!var-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-var-element","var (Link)"
"!video-l","https://html.spec.whatwg.org/multipage/media.html#the-video-element","video (Link)"
"!wbr-l","https://html.spec.whatwg.org/multipage/text-level-semantics.html#the-wbr-element","wbr (Link)"
